utc_time	latitude	longitude	altitude	speed_knots	course
164942.24	46.06702300000001	11.14897183333333	46.1	NaN	NaN	
164942.24	46.06702300000001	11.14897183333333	NaN	NaN	NaN	
164942.36	46.06702250000000	11.14897083333333	NaN	1.384	NaN	
164942.36	46.06702250000000	11.14897083333333	46.1	NaN	NaN	
164942.36	46.06702250000000	11.14897083333333	NaN	NaN	NaN	
164942.42	46.06702233333333	11.14897050000000	NaN	1.467	NaN	
164942.42	46.06702233333333	11.14897050000000	46.1	NaN	NaN	
164942.42	46.06702233333333	11.14897050000000	NaN	NaN	NaN	
164942.48	46.06702199999999	11.14896983333334	NaN	1.449	NaN	
164942.48	46.06702199999999	11.14896983333334	46.1	NaN	NaN	
164942.48	46.06702199999999	11.14896983333334	NaN	NaN	NaN	
164942.60	46.06702150000000	11.14896866666667	NaN	1.744	NaN	
164942.60	46.06702150000000	11.14896866666667	46.1	NaN	NaN	
164942.60	46.06702150000000	11.14896866666667	NaN	NaN	NaN	
164942.72	46.06702116666668	11.14896750000000	NaN	1.793	NaN	
164942.72	46.06702116666668	11.14896750000000	46.1	NaN	NaN	
164942.72	46.06702116666668	11.14896750000000	NaN	NaN	NaN	
164942.78	46.06702100000000	11.14896716666667	NaN	1.554	NaN	
164942.78	46.06702100000000	11.14896716666667	46.1	NaN	NaN	
164942.78	46.06702100000000	11.14896716666667	NaN	NaN	NaN	
164942.90	46.06702050000000	11.14896633333333	NaN	1.341	NaN	
164942.90	46.06702050000000	11.14896633333333	46.1	NaN	NaN	
164942.90	46.06702050000000	11.14896633333333	NaN	NaN	NaN	
164942.96	46.06702033333333	11.14896583333333	NaN	1.374	NaN	
164942.96	46.06702033333333	11.14896583333333	46.1	NaN	NaN	
164942.96	46.06702033333333	11.14896583333333	NaN	NaN	NaN	
164943.08	46.06701983333334	11.14896500000000	NaN	1.397	NaN	
164943.08	46.06701983333334	11.14896500000000	46.1	NaN	NaN	
164943.08	46.06701983333334	11.14896500000000	NaN	NaN	NaN	
164943.14	46.06701966666666	11.14896450000000	NaN	1.347	NaN	
164943.14	46.06701966666666	11.14896450000000	46.1	NaN	NaN	
164943.14	46.06701966666666	11.14896450000000	NaN	NaN	NaN	
164943.26	46.06701899999999	11.14896350000000	NaN	1.552	NaN	
164943.26	46.06701899999999	11.14896350000000	46.1	NaN	NaN	
164944.34	46.06701483333332	11.14895550000000	NaN	1.394	NaN	
164944.34	46.06701483333332	11.14895550000000	46.1	NaN	NaN	
164944.34	46.06701483333332	11.14895550000000	NaN	NaN	NaN	
164944.46	46.06701416666667	11.14895466666667	NaN	1.135	NaN	
164944.46	46.06701416666667	11.14895466666667	46.1	NaN	NaN	
164944.46	46.06701416666667	11.14895466666667	NaN	NaN	NaN	
164944.58	46.06701366666666	11.14895400000000	NaN	1.476	NaN	
164944.58	46.06701366666666	11.14895400000000	46.1	NaN	NaN	
164944.58	46.06701366666666	11.14895400000000	NaN	NaN	NaN	
164944.70	46.06701316666666	11.14895316666667	NaN	1.472	NaN	
164944.70	46.06701316666666	11.14895316666667	46.1	NaN	NaN	
164944.70	46.06701316666666	11.14895316666667	NaN	NaN	NaN	
164944.82	46.06701266666667	11.14895250000000	NaN	1.227	NaN	
164944.82	46.06701266666667	11.14895250000000	46.1	NaN	NaN	
164944.82	46.06701266666667	11.14895250000000	NaN	NaN	NaN	
164944.94	46.06701200000001	11.14895183333334	NaN	1.279	NaN	
164944.94	46.06701200000001	11.14895183333334	46.1	NaN	NaN	
164944.94	46.06701200000001	11.14895183333334	NaN	NaN	NaN	
164945.06	46.06701150000000	11.14895100000000	NaN	1.394	NaN	
164945.06	46.06701150000000	11.14895100000000	46.1	NaN	NaN	
164945.06	46.06701150000000	11.14895100000000	NaN	NaN	NaN	
164945.18	46.06701100000001	11.14895016666667	NaN	1.190	NaN	
164945.18	46.06701100000001	11.14895016666667	46.1	NaN	NaN	
164945.18	46.06701100000001	11.14895016666667	NaN	NaN	NaN	
164945.30	46.06701033333334	11.14894883333334	NaN	1.455	NaN	
164945.30	46.06701033333334	11.14894883333334	46.1	NaN	NaN	
164945.30	46.06701033333334	11.14894883333334	NaN	NaN	NaN	
164945.42	46.06700966666667	11.14894816666667	NaN	1.819	NaN	
164945.42	46.06700966666667	11.14894816666667	46.1	NaN	NaN	
164945.42	46.06700966666667	11.14894816666667	NaN	NaN	NaN	
164945.54	46.06700916666667	11.14894733333334	NaN	1.459	NaN	
164945.54	46.06700916666667	11.14894733333334	46.1	NaN	NaN	
164945.54	46.06700916666667	11.14894733333334	NaN	NaN	NaN	
164945.66	46.06700866666667	11.14894666666667	NaN	1.434	NaN	
164945.66	46.06700866666667	11.14894666666667	46.1	NaN	NaN	
164945.66	46.06700866666667	11.14894666666667	NaN	NaN	NaN	
164945.78	46.06700799999999	11.14894600000000	NaN	1.186	NaN	
164945.78	46.06700799999999	11.14894600000000	46.1	NaN	NaN	
164945.78	46.06700799999999	11.14894600000000	NaN	NaN	NaN	
164945.90	46.06700733333334	11.14894500000000	NaN	1.537	NaN	
164945.90	46.06700733333334	11.14894500000000	46.1	NaN	NaN	
164945.90	46.06700733333334	11.14894500000000	NaN	NaN	NaN	
164945.96	46.06700700000000	11.14894466666667	NaN	1.731	NaN	
164945.96	46.06700700000000	11.14894466666667	46.1	NaN	NaN	
164945.96	46.06700700000000	11.14894466666667	NaN	NaN	NaN	
164946.08	46.06700633333333	11.14894383333333	NaN	1.662	NaN	
164946.08	46.06700633333333	11.14894383333333	46.1	NaN	NaN	
164946.08	46.06700633333333	11.14894383333333	NaN	NaN	NaN	
164946.20	46.06700566666667	11.14894300000000	NaN	1.634	NaN	
164946.20	46.06700566666667	11.14894300000000	46.1	NaN	NaN	
164946.20	46.06700566666667	11.14894300000000	NaN	NaN	NaN	
164946.32	46.06700499999999	11.14894233333333	NaN	1.394	NaN	
164946.32	46.06700499999999	11.14894233333333	46.1	NaN	NaN	
164946.32	46.06700499999999	11.14894233333333	NaN	NaN	NaN	
164946.44	46.06700433333334	11.14894166666667	NaN	1.378	NaN	
164946.44	46.06700433333334	11.14894166666667	46.1	NaN	NaN	
164946.44	46.06700433333334	11.14894166666667	NaN	NaN	NaN	
164946.50	46.06700400000000	11.14894133333333	NaN	1.637	NaN	
164946.50	46.06700400000000	11.14894133333333	46.1	NaN	NaN	
164946.50	46.06700400000000	11.14894133333333	NaN	NaN	NaN	
164946.62	46.06700316666667	11.14894050000000	NaN	1.573	NaN	
164946.62	46.06700316666667	11.14894050000000	46.1	NaN	NaN	
164946.62	46.06700316666667	11.14894050000000	NaN	NaN	NaN	
164946.68	46.06700266666667	11.14894000000000	NaN	1.775	NaN	
164946.68	46.06700266666667	11.14894000000000	46.1	NaN	NaN	
164946.68	46.06700266666667	11.14894000000000	NaN	NaN	NaN	
164946.80	46.06700183333334	11.14893916666666	NaN	1.782	NaN	
164946.80	46.06700183333334	11.14893916666666	46.1	NaN	NaN	
164946.80	46.06700183333334	11.14893916666666	NaN	NaN	NaN	
164946.86	46.06700166666666	11.14893883333333	NaN	1.679	NaN	
164946.86	46.06700166666666	11.14893883333333	46.1	NaN	NaN	
164947.52	46.06699800000000	11.14893566666667	NaN	1.290	NaN	
164947.52	46.06699800000000	11.14893566666667	46.1	NaN	NaN	
164947.52	46.06699800000000	11.14893566666667	NaN	NaN	NaN	
164947.64	46.06699733333333	11.14893516666667	NaN	1.170	NaN	
164947.64	46.06699733333333	11.14893516666667	46.1	NaN	NaN	
164947.64	46.06699733333333	11.14893516666667	NaN	NaN	NaN	
164947.76	46.06699650000000	11.14893450000000	NaN	1.290	NaN	
164947.76	46.06699650000000	11.14893450000000	46.1	NaN	NaN	
164947.76	46.06699650000000	11.14893450000000	NaN	NaN	NaN	
164947.82	46.06699633333332	11.14893416666667	NaN	1.482	NaN	
164947.82	46.06699633333332	11.14893416666667	46.1	NaN	NaN	
164947.82	46.06699633333332	11.14893416666667	NaN	NaN	NaN	
164947.94	46.06699533333334	11.14893350000000	NaN	1.522	NaN	
164947.94	46.06699533333334	11.14893350000000	46.1	NaN	NaN	
164947.94	46.06699533333334	11.14893350000000	NaN	NaN	NaN	
164948.06	46.06699466666667	11.14893283333333	NaN	1.633	NaN	
164948.06	46.06699466666667	11.14893283333333	46.1	NaN	NaN	
164948.06	46.06699466666667	11.14893283333333	NaN	NaN	NaN	
164948.18	46.06699400000001	11.14893233333333	NaN	1.566	NaN	
164948.18	46.06699400000001	11.14893233333333	46.1	NaN	NaN	
164948.18	46.06699400000001	11.14893233333333	NaN	NaN	NaN	
164948.30	46.06699333333332	11.14893200000000	NaN	1.280	NaN	
164948.30	46.06699333333332	11.14893200000000	46.1	NaN	NaN	
164948.30	46.06699333333332	11.14893200000000	NaN	NaN	NaN	
164948.42	46.06699283333334	11.14893166666667	NaN	1.256	NaN	
164948.42	46.06699283333334	11.14893166666667	46.1	NaN	NaN	
164948.42	46.06699283333334	11.14893166666667	NaN	NaN	NaN	
164948.54	46.06699183333333	11.14893116666667	NaN	1.281	NaN	
164948.54	46.06699183333333	11.14893116666667	46.1	NaN	NaN	
164948.54	46.06699183333333	11.14893116666667	NaN	NaN	NaN	
164948.66	46.06699083333333	11.14893066666667	NaN	1.720	NaN	
164948.66	46.06699083333333	11.14893066666667	46.1	NaN	NaN	
164948.66	46.06699083333333	11.14893066666667	NaN	NaN	NaN	
164948.72	46.06699033333332	11.14893050000000	NaN	1.835	NaN	
164948.72	46.06699033333332	11.14893050000000	46.1	NaN	NaN	
164948.72	46.06699033333332	11.14893050000000	NaN	NaN	NaN	
164948.84	46.06698966666666	11.14893016666667	NaN	1.710	NaN	
164948.84	46.06698966666666	11.14893016666667	46.1	NaN	NaN	
164948.84	46.06698966666666	11.14893016666667	NaN	NaN	NaN	
164948.96	46.06698883333333	11.14892983333333	NaN	1.504	NaN	
164948.96	46.06698883333333	11.14892983333333	46.1	NaN	NaN	
164948.96	46.06698883333333	11.14892983333333	NaN	NaN	NaN	
164949.08	46.06698800000001	11.14892950000000	NaN	1.309	NaN	
164949.08	46.06698800000001	11.14892950000000	46.1	NaN	NaN	
164949.08	46.06698800000001	11.14892950000000	NaN	NaN	NaN	
164949.20	46.06698716666667	11.14892916666667	NaN	1.600	NaN	
164949.20	46.06698716666667	11.14892916666667	46.1	NaN	NaN	
164949.20	46.06698716666667	11.14892916666667	NaN	NaN	NaN	
164949.32	46.06698633333334	11.14892866666667	NaN	1.574	NaN	
164949.32	46.06698633333334	11.14892866666667	46.1	NaN	NaN	
164949.32	46.06698633333334	11.14892866666667	NaN	NaN	NaN	
164949.44	46.06698533333334	11.14892800000000	NaN	1.419	NaN	
164949.44	46.06698533333334	11.14892800000000	46.1	NaN	NaN	
164949.44	46.06698533333334	11.14892800000000	NaN	NaN	NaN	
164949.56	46.06698433333332	11.14892750000000	NaN	1.581	NaN	
164949.56	46.06698433333332	11.14892750000000	46.1	NaN	NaN	
164949.56	46.06698433333332	11.14892750000000	NaN	NaN	NaN	
164949.62	46.06698383333335	11.14892733333333	NaN	1.703	NaN	
164949.62	46.06698383333335	11.14892733333333	46.1	NaN	NaN	
164949.62	46.06698383333335	11.14892733333333	NaN	NaN	NaN	
164949.74	46.06698316666666	11.14892716666666	NaN	1.595	NaN	
164949.74	46.06698316666666	11.14892716666666	46.1	NaN	NaN	
164949.74	46.06698316666666	11.14892716666666	NaN	NaN	NaN	
164949.80	46.06698283333333	11.14892716666666	NaN	1.279	NaN	
164949.80	46.06698283333333	11.14892716666666	46.1	NaN	NaN	
164949.80	46.06698283333333	11.14892716666666	NaN	NaN	NaN	
164949.92	46.06698183333333	11.14892683333333	NaN	1.376	NaN	
164949.92	46.06698183333333	11.14892683333333	46.1	NaN	NaN	
164949.92	46.06698183333333	11.14892683333333	NaN	NaN	NaN	
164950.04	46.06698100000000	11.14892650000000	NaN	1.660	NaN	
164950.04	46.06698100000000	11.14892650000000	46.1	NaN	NaN	
164950.22	46.06697983333333	11.14892616666667	NaN	NaN	NaN	
164950.34	46.06697916666667	11.14892600000000	NaN	1.405	NaN	
164950.34	46.06697916666667	11.14892600000000	46.1	NaN	NaN	
164950.34	46.06697916666667	11.14892600000000	NaN	NaN	NaN	
164950.40	46.06697883333333	11.14892600000000	NaN	1.207	NaN	
164950.40	46.06697883333333	11.14892600000000	46.1	NaN	NaN	
164950.40	46.06697883333333	11.14892600000000	NaN	NaN	NaN	
164950.52	46.06697850000000	11.14892583333333	NaN	1.141	NaN	
164950.52	46.06697850000000	11.14892583333333	46.1	NaN	NaN	
164950.52	46.06697850000000	11.14892583333333	NaN	NaN	NaN	
164950.58	46.06697816666667	11.14892583333333	NaN	0.799	NaN	
164950.58	46.06697816666667	11.14892583333333	46.1	NaN	NaN	
164950.58	46.06697816666667	11.14892583333333	NaN	NaN	NaN	
164950.70	46.06697749999999	11.14892566666667	NaN	1.022	NaN	
164950.70	46.06697749999999	11.14892566666667	46.1	NaN	NaN	
164950.70	46.06697749999999	11.14892566666667	NaN	NaN	NaN	
164950.76	46.06697700000000	11.14892550000000	NaN	1.371	NaN	
164950.76	46.06697700000000	11.14892550000000	46.1	NaN	NaN	
164950.76	46.06697700000000	11.14892550000000	NaN	NaN	NaN	
164950.82	46.06697650000000	11.14892550000000	NaN	1.523	NaN	
164950.82	46.06697650000000	11.14892550000000	46.1	NaN	NaN	
164950.82	46.06697650000000	11.14892550000000	NaN	NaN	NaN	
164950.94	46.06697533333332	11.14892500000000	NaN	1.338	NaN	
164950.94	46.06697533333332	11.14892500000000	46.1	NaN	NaN	
164950.94	46.06697533333332	11.14892500000000	NaN	NaN	NaN	
164951.00	46.06697483333335	11.14892466666667	NaN	1.926	NaN	
164951.00	46.06697483333335	11.14892466666667	46.1	NaN	NaN	
164951.00	46.06697483333335	11.14892466666667	NaN	NaN	NaN	
164951.12	46.06697400000000	11.14892450000000	NaN	1.689	NaN	
164951.12	46.06697400000000	11.14892450000000	46.1	NaN	NaN	
164951.12	46.06697400000000	11.14892450000000	NaN	NaN	NaN	
164951.18	46.06697350000000	11.14892450000000	NaN	1.548	NaN	
164951.18	46.06697350000000	11.14892450000000	46.1	NaN	NaN	
164951.18	46.06697350000000	11.14892450000000	NaN	NaN	NaN	
164951.30	46.06697283333333	11.14892400000000	NaN	1.498	NaN	
164951.30	46.06697283333333	11.14892400000000	46.1	NaN	NaN	
164951.30	46.06697283333333	11.14892400000000	NaN	NaN	NaN	
164951.36	46.06697233333333	11.14892383333333	NaN	1.376	NaN	
164951.36	46.06697233333333	11.14892383333333	46.1	NaN	NaN	
164951.36	46.06697233333333	11.14892383333333	NaN	NaN	NaN	
164951.42	46.06697183333335	11.14892350000000	NaN	1.511	NaN	
164951.42	46.06697183333335	11.14892350000000	46.1	NaN	NaN	
164951.42	46.06697183333335	11.14892350000000	NaN	NaN	NaN	
164951.54	46.06697100000000	11.14892350000000	NaN	1.603	NaN	
164951.54	46.06697100000000	11.14892350000000	46.1	NaN	NaN	
164951.54	46.06697100000000	11.14892350000000	NaN	NaN	NaN	
164951.60	46.06697083333334	11.14892350000000	NaN	1.409	NaN	
164951.60	46.06697083333334	11.14892350000000	46.1	NaN	NaN	
164951.60	46.06697083333334	11.14892350000000	NaN	NaN	NaN	
164951.72	46.06697000000000	11.14892333333333	NaN	1.264	NaN	
164951.72	46.06697000000000	11.14892333333333	46.1	NaN	NaN	
164951.72	46.06697000000000	11.14892333333333	NaN	NaN	NaN	
164951.78	46.06696966666667	11.14892333333333	NaN	1.401	NaN	
164951.78	46.06696966666667	11.14892333333333	46.1	NaN	NaN	
164951.78	46.06696966666667	11.14892333333333	NaN	NaN	NaN	
164951.90	46.06696900000000	11.14892316666667	NaN	1.322	NaN	
164951.90	46.06696900000000	11.14892316666667	46.1	NaN	NaN	
164951.90	46.06696900000000	11.14892316666667	NaN	NaN	NaN	
164951.96	46.06696849999999	11.14892316666667	NaN	1.229	NaN	
164951.96	46.06696849999999	11.14892316666667	46.1	NaN	NaN	
164951.96	46.06696849999999	11.14892316666667	NaN	NaN	NaN	
164952.08	46.06696783333334	11.14892300000000	NaN	1.447	NaN	
164952.08	46.06696783333334	11.14892300000000	46.1	NaN	NaN	
164952.08	46.06696783333334	11.14892300000000	NaN	NaN	NaN	
164952.20	46.06696716666667	11.14892283333333	NaN	1.335	NaN	
164952.20	46.06696716666667	11.14892283333333	46.1	NaN	NaN	
164953.16	46.06696066666667	11.14892266666667	NaN	NaN	NaN	
164953.22	46.06696033333333	11.14892266666667	NaN	1.231	NaN	
164953.22	46.06696033333333	11.14892266666667	46.1	NaN	NaN	
164953.22	46.06696033333333	11.14892266666667	NaN	NaN	NaN	
164953.28	46.06695983333334	11.14892266666667	NaN	1.246	NaN	
164953.28	46.06695983333334	11.14892266666667	46.1	NaN	NaN	
164953.28	46.06695983333334	11.14892266666667	NaN	NaN	NaN	
164953.40	46.06695899999999	11.14892300000000	NaN	1.425	NaN	
164953.40	46.06695899999999	11.14892300000000	46.1	NaN	NaN	
164953.40	46.06695899999999	11.14892300000000	NaN	NaN	NaN	
164953.46	46.06695866666666	11.14892316666667	NaN	1.489	NaN	
164953.46	46.06695866666666	11.14892316666667	46.1	NaN	NaN	
164953.46	46.06695866666666	11.14892316666667	NaN	NaN	NaN	
164953.58	46.06695800000001	11.14892333333333	NaN	1.419	NaN	
164953.58	46.06695800000001	11.14892333333333	46.1	NaN	NaN	
164953.58	46.06695800000001	11.14892333333333	NaN	NaN	NaN	
164953.70	46.06695716666666	11.14892350000000	NaN	1.433	NaN	
164953.70	46.06695716666666	11.14892350000000	46.1	NaN	NaN	
164953.70	46.06695716666666	11.14892350000000	NaN	NaN	NaN	
164953.76	46.06695666666667	11.14892350000000	NaN	1.553	NaN	
164953.76	46.06695666666667	11.14892350000000	46.1	NaN	NaN	
164953.76	46.06695666666667	11.14892350000000	NaN	NaN	NaN	
164953.88	46.06695599999999	11.14892366666667	NaN	1.457	NaN	
164953.88	46.06695599999999	11.14892366666667	46.1	NaN	NaN	
164953.88	46.06695599999999	11.14892366666667	NaN	NaN	NaN	
164953.94	46.06695566666667	11.14892366666667	NaN	1.358	NaN	
164953.94	46.06695566666667	11.14892366666667	46.1	NaN	NaN	
164953.94	46.06695566666667	11.14892366666667	NaN	NaN	NaN	
164954.06	46.06695500000001	11.14892366666667	NaN	1.294	NaN	
164954.06	46.06695500000001	11.14892366666667	46.1	NaN	NaN	
164954.06	46.06695500000001	11.14892366666667	NaN	NaN	NaN	
164954.18	46.06695416666666	11.14892383333333	NaN	1.313	NaN	
164954.18	46.06695416666666	11.14892383333333	46.1	NaN	NaN	
164954.18	46.06695416666666	11.14892383333333	NaN	NaN	NaN	
164954.30	46.06695333333334	11.14892400000000	NaN	1.408	NaN	
164954.30	46.06695333333334	11.14892400000000	46.1	NaN	NaN	
164954.30	46.06695333333334	11.14892400000000	NaN	NaN	NaN	
164954.42	46.06695250000000	11.14892400000000	NaN	1.530	NaN	
164954.42	46.06695250000000	11.14892400000000	46.1	NaN	NaN	
164954.42	46.06695250000000	11.14892400000000	NaN	NaN	NaN	
164954.54	46.06695166666667	11.14892433333333	NaN	1.509	NaN	
164954.54	46.06695166666667	11.14892433333333	46.1	NaN	NaN	
164954.54	46.06695166666667	11.14892433333333	NaN	NaN	NaN	
164954.66	46.06695100000000	11.14892433333333	NaN	1.491	NaN	
164954.66	46.06695100000000	11.14892433333333	46.1	NaN	NaN	
164954.66	46.06695100000000	11.14892433333333	NaN	NaN	NaN	
164954.78	46.06695033333335	11.14892433333333	NaN	1.354	NaN	
164954.78	46.06695033333335	11.14892433333333	46.1	NaN	NaN	
164954.78	46.06695033333335	11.14892433333333	NaN	NaN	NaN	
164954.84	46.06694999999999	11.14892433333333	NaN	1.304	NaN	
164954.84	46.06694999999999	11.14892433333333	46.1	NaN	NaN	
164954.84	46.06694999999999	11.14892433333333	NaN	NaN	NaN	
164954.96	46.06694900000001	11.14892433333333	NaN	1.396	NaN	
164954.96	46.06694900000001	11.14892433333333	46.1	NaN	NaN	
164954.96	46.06694900000001	11.14892433333333	NaN	NaN	NaN	
164955.08	46.06694800000000	11.14892450000000	NaN	1.623	NaN	
164955.08	46.06694800000000	11.14892450000000	46.1	NaN	NaN	
164955.08	46.06694800000000	11.14892450000000	NaN	NaN	NaN	
164955.20	46.06694716666667	11.14892450000000	NaN	1.719	NaN	
164955.20	46.06694716666667	11.14892450000000	46.1	NaN	NaN	
164955.20	46.06694716666667	11.14892450000000	NaN	NaN	NaN	
164955.32	46.06694633333333	11.14892450000000	NaN	1.537	NaN	
164955.32	46.06694633333333	11.14892450000000	46.1	NaN	NaN	
164955.32	46.06694633333333	11.14892450000000	NaN	NaN	NaN	
164955.44	46.06694550000000	11.14892466666667	NaN	1.500	NaN	
164955.44	46.06694550000000	11.14892466666667	46.1	NaN	NaN	
164955.44	46.06694550000000	11.14892466666667	NaN	NaN	NaN	
164955.56	46.06694450000000	11.14892500000000	NaN	1.568	NaN	
164955.56	46.06694450000000	11.14892500000000	46.1	NaN	NaN	
164956.52	46.06693833333333	11.14892783333334	46.1	NaN	NaN	
164956.52	46.06693833333333	11.14892783333334	NaN	NaN	NaN	
164956.64	46.06693749999999	11.14892833333333	NaN	1.624	NaN	
164956.64	46.06693749999999	11.14892833333333	46.1	NaN	NaN	
164956.64	46.06693749999999	11.14892833333333	NaN	NaN	NaN	
164956.76	46.06693733333334	11.14892916666667	NaN	1.432	NaN	
164956.76	46.06693733333334	11.14892916666667	46.1	NaN	NaN	
164956.76	46.06693733333334	11.14892916666667	NaN	NaN	NaN	
164956.82	46.06693683333333	11.14892933333334	NaN	1.175	NaN	
164956.82	46.06693683333333	11.14892933333334	46.1	NaN	NaN	
164956.82	46.06693683333333	11.14892933333334	NaN	NaN	NaN	
164956.94	46.06693600000001	11.14893000000000	NaN	1.433	NaN	
164956.94	46.06693600000001	11.14893000000000	46.1	NaN	NaN	
164956.94	46.06693600000001	11.14893000000000	NaN	NaN	NaN	
164957.06	46.06693533333333	11.14893050000000	NaN	1.542	NaN	
164957.06	46.06693533333333	11.14893050000000	46.1	NaN	NaN	
164957.06	46.06693533333333	11.14893050000000	NaN	NaN	NaN	
164957.18	46.06693466666667	11.14893133333333	NaN	1.432	NaN	
164957.18	46.06693466666667	11.14893133333333	46.1	NaN	NaN	
164957.18	46.06693466666667	11.14893133333333	NaN	NaN	NaN	
164957.30	46.06693366666667	11.14893216666667	NaN	1.625	NaN	
164957.30	46.06693366666667	11.14893216666667	46.1	NaN	NaN	
164957.30	46.06693366666667	11.14893216666667	NaN	NaN	NaN	
164957.42	46.06693316666667	11.14893250000000	NaN	1.371	NaN	
164957.42	46.06693316666667	11.14893250000000	46.1	NaN	NaN	
164957.42	46.06693316666667	11.14893250000000	NaN	NaN	NaN	
164957.48	46.06693283333334	11.14893266666667	NaN	1.083	NaN	
164957.48	46.06693283333334	11.14893266666667	46.1	NaN	NaN	
164957.48	46.06693283333334	11.14893266666667	NaN	NaN	NaN	
164957.60	46.06693199999999	11.14893333333333	NaN	1.154	NaN	
164957.60	46.06693199999999	11.14893333333333	46.1	NaN	NaN	
164957.60	46.06693199999999	11.14893333333333	NaN	NaN	NaN	
164957.66	46.06693149999999	11.14893366666667	NaN	1.633	NaN	
164957.66	46.06693149999999	11.14893366666667	46.1	NaN	NaN	
164957.66	46.06693149999999	11.14893366666667	NaN	NaN	NaN	
164957.72	46.06693100000001	11.14893400000000	NaN	1.733	NaN	
164957.72	46.06693100000001	11.14893400000000	46.1	NaN	NaN	
164957.72	46.06693100000001	11.14893400000000	NaN	NaN	NaN	
164957.84	46.06693016666667	11.14893483333333	NaN	1.975	NaN	
164957.84	46.06693016666667	11.14893483333333	46.1	NaN	NaN	
164957.84	46.06693016666667	11.14893483333333	NaN	NaN	NaN	
164957.90	46.06692966666666	11.14893500000000	NaN	1.775	NaN	
164957.90	46.06692966666666	11.14893500000000	46.1	NaN	NaN	
164957.90	46.06692966666666	11.14893500000000	NaN	NaN	NaN	
164958.02	46.06692883333334	11.14893550000000	NaN	1.731	NaN	
164958.02	46.06692883333334	11.14893550000000	46.1	NaN	NaN	
164958.02	46.06692883333334	11.14893550000000	NaN	NaN	NaN	
164958.14	46.06692816666666	11.14893600000000	NaN	1.575	NaN	
164958.14	46.06692816666666	11.14893600000000	46.1	NaN	NaN	
164958.14	46.06692816666666	11.14893600000000	NaN	NaN	NaN	
164958.20	46.06692783333333	11.14893616666667	NaN	1.240	NaN	
164958.20	46.06692783333333	11.14893616666667	46.1	NaN	NaN	
164958.20	46.06692783333333	11.14893616666667	NaN	NaN	NaN	
164958.32	46.06692700000000	11.14893666666667	NaN	1.428	NaN	
164958.32	46.06692700000000	11.14893666666667	46.1	NaN	NaN	
164958.32	46.06692700000000	11.14893666666667	NaN	NaN	NaN	
164958.44	46.06692633333333	11.14893716666667	NaN	1.428	NaN	
164958.44	46.06692633333333	11.14893716666667	46.1	NaN	NaN	
164958.44	46.06692633333333	11.14893716666667	NaN	NaN	NaN	
164958.50	46.06692600000000	11.14893733333333	NaN	1.334	NaN	
164958.50	46.06692600000000	11.14893733333333	46.1	NaN	NaN	
164958.50	46.06692600000000	11.14893733333333	NaN	NaN	NaN	
164958.62	46.06692516666666	11.14893816666667	NaN	1.479	NaN	
164958.62	46.06692516666666	11.14893816666667	46.1	NaN	NaN	
164958.62	46.06692516666666	11.14893816666667	NaN	NaN	NaN	
164958.74	46.06692450000001	11.14893883333333	NaN	1.581	NaN	
164958.74	46.06692450000001	11.14893883333333	46.1	NaN	NaN	
164959.52	46.06691983333333	11.14894283333333	NaN	1.490	NaN	
164959.52	46.06691983333333	11.14894283333333	46.1	NaN	NaN	
164959.52	46.06691983333333	11.14894283333333	NaN	NaN	NaN	
164959.64	46.06691916666666	11.14894333333333	NaN	1.458	NaN	
164959.64	46.06691916666666	11.14894333333333	46.1	NaN	NaN	
164959.64	46.06691916666666	11.14894333333333	NaN	NaN	NaN	
164959.76	46.06691866666666	11.14894400000000	NaN	1.314	NaN	
164959.76	46.06691866666666	11.14894400000000	46.1	NaN	NaN	
164959.76	46.06691866666666	11.14894400000000	NaN	NaN	NaN	
164959.88	46.06691816666667	11.14894450000000	NaN	1.222	NaN	
164959.88	46.06691816666667	11.14894450000000	46.1	NaN	NaN	
164959.88	46.06691816666667	11.14894450000000	NaN	NaN	NaN	
165000.00	46.06691750000000	11.14894533333333	NaN	1.270	NaN	
165000.00	46.06691750000000	11.14894533333333	46.1	NaN	NaN	
165000.00	46.06691750000000	11.14894533333333	NaN	NaN	NaN	
165000.12	46.06691683333333	11.14894616666667	NaN	1.465	NaN	
165000.12	46.06691683333333	11.14894616666667	46.1	NaN	NaN	
165000.12	46.06691683333333	11.14894616666667	NaN	NaN	NaN	
165000.24	46.06691616666667	11.14894700000000	NaN	1.596	NaN	
165000.24	46.06691616666667	11.14894700000000	46.1	NaN	NaN	
165000.24	46.06691616666667	11.14894700000000	NaN	NaN	NaN	
165000.36	46.06691566666666	11.14894766666667	NaN	1.353	NaN	
165000.36	46.06691566666666	11.14894766666667	46.1	NaN	NaN	
165000.36	46.06691566666666	11.14894766666667	NaN	NaN	NaN	
165000.42	46.06691550000001	11.14894800000000	NaN	1.149	NaN	
165000.42	46.06691550000001	11.14894800000000	46.1	NaN	NaN	
165000.42	46.06691550000001	11.14894800000000	NaN	NaN	NaN	
165000.54	46.06691483333334	11.14894866666667	NaN	1.297	NaN	
165000.54	46.06691483333334	11.14894866666667	46.1	NaN	NaN	
165000.54	46.06691483333334	11.14894866666667	NaN	NaN	NaN	
165000.66	46.06691416666666	11.14894950000000	NaN	1.562	NaN	
165000.66	46.06691416666666	11.14894950000000	46.1	NaN	NaN	
165000.66	46.06691416666666	11.14894950000000	NaN	NaN	NaN	
